user_id,stage,txn_amount,customer_type,channel,tat_minutes
983,Initiated,50000,Repeat,Web,48
983,KYC Completed,50000,Repeat,Web,19
984,Login,50000,Repeat,Mobile,71
984,Initiated,50000,Repeat,Mobile,7
984,KYC Completed,50000,Repeat,Mobile,90
984,Quote Viewed,50000,Repeat,Mobile,90
985,Login,50000,New,Mobile,52
985,Initiated,50000,New,Mobile,21
985,KYC Completed,50000,New,Mobile,11
986,Login,10000,Repeat,Web,21
986,Initiated,10000,Repeat,Web,56
986,KYC Completed,10000,Repeat,Web,10
987,Login,100000,Repeat,Web,81
988,Login,100000,New,Web,63
988,Initiated,100000,New,Web,103
988,KYC Completed,100000,New,Web,7
988,Quote Viewed,100000,New,Web,72
988,Beneficiary Added,100000,New,Web,105
988,Payment Initiated,100000,New,Web,44
988,Completed,100000,New,Web,52
989,Login,50000,New,Mobile,72
989,Initiated,50000,New,Mobile,50
989,KYC Completed,50000,New,Mobile,82
989,Quote Viewed,50000,New,Mobile,17
989,Beneficiary Added,50000,New,Mobile,31
989,Payment Initiated,50000,New,Mobile,10
990,Login,10000,New,Mobile,109
990,Initiated,10000,New,Mobile,6
991,Login,10000,Repeat,Web,47
991,Initiated,10000,Repeat,Web,94
991,KYC Completed,10000,Repeat,Web,26
992,Login,100000,New,Branch,62
992,Initiated,100000,New,Branch,16
992,KYC Completed,100000,New,Branch,92
993,Login,10000,Repeat,Branch,61
993,Initiated,10000,Repeat,Branch,57
994,Login,10000,Repeat,Web,44
994,Initiated,10000,Repeat,Web,84
994,KYC Completed,10000,Repeat,Web,49
995,Login,100000,Repeat,Mobile,75
995,Initiated,100000,Repeat,Mobile,60
995,KYC Completed,100000,Repeat,Mobile,14
995,Quote Viewed,100000,Repeat,Mobile,110
996,Login,500000,Repeat,Branch,75
996,Initiated,500000,Repeat,Branch,113
996,KYC Completed,500000,Repeat,Branch,70
997,Login,50000,New,Mobile,84
997,Initiated,50000,New,Mobile,29
998,Login,500000,New,Mobile,74
998,Initiated,500000,New,Mobile,27
998,KYC Completed,500000,New,Mobile,95
998,Quote Viewed,500000,New,Mobile,114
999,Login,50000,New,Web,83
999,Initiated,50000,New,Web,117
999,KYC Completed,50000,New,Web,97
999,Quote Viewed,50000,New,Web,76
999,Beneficiary Added,50000,New,Web,41
1000,Login,10000,Repeat,Web,9
1000,Initiated,10000,Repeat,Web,107
1000,KYC Completed,10000,Repeat,Web,22
1000,Quote Viewed,10000,Repeat,Web,42
1000,Beneficiary Added,10000,Repeat,Web,41
1000,Payment Initiated,10000,Repeat,Web,98
1001,Login,100000,New,Web,52
1001,Initiated,100000,New,Web,48
1001,KYC Completed,100000,New,Web,86
1002,Login,100000,New,Web,102
1002,Initiated,100000,New,Web,32
1002,KYC Completed,100000,New,Web,6
1002,Quote Viewed,100000,New,Web,98
1002,Beneficiary Added,100000,New,Web,17
1003,Login,10000,New,Mobile,57
1003,Initiated,10000,New,Mobile,107
1003,KYC Completed,10000,New,Mobile,49
1003,Quote Viewed,10000,New,Mobile,24
1003,Beneficiary Added,10000,New,Mobile,28
1004,Login,10000,New,Web,30
1004,Initiated,10000,New,Web,11
1004,KYC Completed,10000,New,Web,46
1004,Quote Viewed,10000,New,Web,51
1004,Beneficiary Added,10000,New,Web,57
1005,Login,100000,New,Branch,57
1005,Initiated,100000,New,Branch,19
1005,KYC Completed,100000,New,Branch,100
1005,Quote Viewed,100000,New,Branch,30
1005,Beneficiary Added,100000,New,Branch,52
1005,Payment Initiated,100000,New,Branch,99
1006,Login,100000,Repeat,Mobile,55
1006,Initiated,100000,Repeat,Mobile,43
1006,KYC Completed,100000,Repeat,Mobile,8
1006,Quote Viewed,100000,Repeat,Mobile,7
1006,Beneficiary Added,100000,Repeat,Mobile,68
1006,Payment Initiated,100000,Repeat,Mobile,33
1007,Login,500000,Repeat,Web,31
1007,Initiated,500000,Repeat,Web,101
1007,KYC Completed,500000,Repeat,Web,25
1007,Quote Viewed,500000,Repeat,Web,43
1007,Beneficiary Added,500000,Repeat,Web,99
1008,Login,50000,Repeat,Branch,115
1008,Initiated,50000,Repeat,Branch,86
1009,Login,100000,Repeat,Branch,32
1009,Initiated,100000,Repeat,Branch,107
1009,KYC Completed,100000,Repeat,Branch,5
1009,Quote Viewed,100000,Repeat,Branch,29
1010,Login,100000,Repeat,Branch,6
1010,Initiated,100000,Repeat,Branch,86
1010,KYC Completed,100000,Repeat,Branch,112
1011,Login,10000,Repeat,Mobile,38
1011,Initiated,10000,Repeat,Mobile,64
1011,KYC Completed,10000,Repeat,Mobile,106
1011,Quote Viewed,10000,Repeat,Mobile,65
1011,Beneficiary Added,10000,Repeat,Mobile,35
1011,Payment Initiated,10000,Repeat,Mobile,14
1012,Login,50000,New,Web,115
1012,Initiated,50000,New,Web,74
1012,KYC Completed,50000,New,Web,116
1012,Quote Viewed,50000,New,Web,53
1012,Beneficiary Added,50000,New,Web,7
1012,Payment Initiated,50000,New,Web,78
1012,Completed,50000,New,Web,9
1013,Login,50000,Repeat,Mobile,106
1013,Initiated,50000,Repeat,Mobile,112
1013,KYC Completed,50000,Repeat,Mobile,30
1013,Quote Viewed,50000,Repeat,Mobile,76
1013,Beneficiary Added,50000,Repeat,Mobile,9
1014,Login,50000,Repeat,Mobile,7
1015,Login,500000,Repeat,Mobile,59
1015,Initiated,500000,Repeat,Mobile,111
1015,KYC Completed,500000,Repeat,Mobile,25
1015,Quote Viewed,500000,Repeat,Mobile,70
1016,Login,50000,Repeat,Web,106
1016,Initiated,50000,Repeat,Web,50
1016,KYC Completed,50000,Repeat,Web,93
1017,Login,100000,New,Mobile,68
1017,Initiated,100000,New,Mobile,106
1017,KYC Completed,100000,New,Mobile,25
1017,Quote Viewed,100000,New,Mobile,76
1017,Beneficiary Added,100000,New,Mobile,119
1018,Login,50000,Repeat,Web,118
1018,Initiated,50000,Repeat,Web,97
1018,KYC Completed,50000,Repeat,Web,116
1018,Quote Viewed,50000,Repeat,Web,13
1018,Beneficiary Added,50000,Repeat,Web,19
1019,Login,50000,Repeat,Mobile,40
1019,Initiated,50000,Repeat,Mobile,88
1019,KYC Completed,50000,Repeat,Mobile,113
1019,Quote Viewed,50000,Repeat,Mobile,41
1019,Beneficiary Added,50000,Repeat,Mobile,90
1020,Login,100000,Repeat,Mobile,32
1021,Login,500000,Repeat,Web,77
1021,Initiated,500000,Repeat,Web,95
1021,KYC Completed,500000,Repeat,Web,92
1021,Quote Viewed,500000,Repeat,Web,81
1021,Beneficiary Added,500000,Repeat,Web,94
1021,Payment Initiated,500000,Repeat,Web,33
1021,Completed,500000,Repeat,Web,55
1022,Login,10000,Repeat,Branch,46
1022,Initiated,10000,Repeat,Branch,11
1022,KYC Completed,10000,Repeat,Branch,46
1022,Quote Viewed,10000,Repeat,Branch,40
1022,Beneficiary Added,10000,Repeat,Branch,109
1023,Login,100000,Repeat,Web,31
1023,Initiated,100000,Repeat,Web,5
1023,KYC Completed,100000,Repeat,Web,91
1023,Quote Viewed,100000,Repeat,Web,78
1023,Beneficiary Added,100000,Repeat,Web,46
1024,Login,500000,New,Mobile,62
1024,Initiated,500000,New,Mobile,74
1024,KYC Completed,500000,New,Mobile,57
1024,Quote Viewed,500000,New,Mobile,70
1024,Beneficiary Added,500000,New,Mobile,62
1024,Payment Initiated,500000,New,Mobile,86
1025,Login,100000,Repeat,Web,107
1025,Initiated,100000,Repeat,Web,28
1025,KYC Completed,100000,Repeat,Web,116
1025,Quote Viewed,100000,Repeat,Web,88
1025,Beneficiary Added,100000,Repeat,Web,69
1026,Login,10000,New,Mobile,113
1027,Login,50000,New,Branch,79
1027,Initiated,50000,New,Branch,92
1027,KYC Completed,50000,New,Branch,90
1027,Quote Viewed,50000,New,Branch,68
1027,Beneficiary Added,50000,New,Branch,112
1028,Login,10000,Repeat,Mobile,78
1029,Login,100000,Repeat,Branch,58
1029,Initiated,100000,Repeat,Branch,83
1029,KYC Completed,100000,Repeat,Branch,20
1029,Quote Viewed,100000,Repeat,Branch,19
1029,Beneficiary Added,100000,Repeat,Branch,102
1030,Login,100000,Repeat,Web,47
1030,Initiated,100000,Repeat,Web,73
1030,KYC Completed,100000,Repeat,Web,103
1031,Login,10000,Repeat,Web,45
1031,Initiated,10000,Repeat,Web,110
1031,KYC Completed,10000,Repeat,Web,54
1031,Quote Viewed,10000,Repeat,Web,91
1031,Beneficiary Added,10000,Repeat,Web,75
1031,Payment Initiated,10000,Repeat,Web,63
1031,Completed,10000,Repeat,Web,43
1032,Login,100000,New,Mobile,105
1032,Initiated,100000,New,Mobile,52
1032,KYC Completed,100000,New,Mobile,83
1032,Quote Viewed,100000,New,Mobile,6
1032,Beneficiary Added,100000,New,Mobile,109
1032,Payment Initiated,100000,New,Mobile,75
1033,Login,500000,Repeat,Web,36
1033,Initiated,500000,Repeat,Web,32
1033,KYC Completed,500000,Repeat,Web,81
1033,Quote Viewed,500000,Repeat,Web,5
1033,Beneficiary Added,500000,Repeat,Web,64
1034,Login,500000,New,Web,59
1034,Initiated,500000,New,Web,93
1035,Login,500000,Repeat,Mobile,55
1035,Initiated,500000,Repeat,Mobile,26
1036,Login,500000,Repeat,Mobile,40
1036,Initiated,500000,Repeat,Mobile,72
1037,Login,500000,New,Web,45
1037,Initiated,500000,New,Web,22
1037,KYC Completed,500000,New,Web,26
1037,Quote Viewed,500000,New,Web,70
1038,Login,10000,New,Branch,33
1039,Login,50000,New,Mobile,35
1039,Initiated,50000,New,Mobile,119
1039,KYC Completed,50000,New,Mobile,77
1039,Quote Viewed,50000,New,Mobile,99
1039,Beneficiary Added,50000,New,Mobile,82
1039,Payment Initiated,50000,New,Mobile,53
1040,Login,10000,New,Web,101
1040,Initiated,10000,New,Web,103
1040,KYC Completed,10000,New,Web,62
1040,Quote Viewed,10000,New,Web,107
1041,Login,50000,New,Web,87
1041,Initiated,50000,New,Web,105
1042,Login,50000,New,Mobile,16
1042,Initiated,50000,New,Mobile,103
1042,KYC Completed,50000,New,Mobile,9
1042,Quote Viewed,50000,New,Mobile,85
1043,Login,50000,Repeat,Web,73
1043,Initiated,50000,Repeat,Web,49
1043,KYC Completed,50000,Repeat,Web,110
1043,Quote Viewed,50000,Repeat,Web,13
1043,Beneficiary Added,50000,Repeat,Web,53
1043,Payment Initiated,50000,Repeat,Web,37
1043,Completed,50000,Repeat,Web,104
1044,Login,500000,Repeat,Web,118
1044,Initiated,500000,Repeat,Web,82
1044,KYC Completed,500000,Repeat,Web,29
1044,Quote Viewed,500000,Repeat,Web,19
1044,Beneficiary Added,500000,Repeat,Web,10
1044,Payment Initiated,500000,Repeat,Web,46
1044,Completed,500000,Repeat,Web,33
1045,Login,100000,New,Web,53
1045,Initiated,100000,New,Web,48
1045,KYC Completed,100000,New,Web,107
1045,Quote Viewed,100000,New,Web,84
1046,Login,100000,Repeat,Branch,110
1046,Initiated,100000,Repeat,Branch,68
1046,KYC Completed,100000,Repeat,Branch,106
1046,Quote Viewed,100000,Repeat,Branch,49
1046,Beneficiary Added,100000,Repeat,Branch,110
1046,Payment Initiated,100000,Repeat,Branch,86
1047,Login,50000,New,Web,61
1048,Login,50000,New,Branch,96
1048,Initiated,50000,New,Branch,56
1048,KYC Completed,50000,New,Branch,41
1048,Quote Viewed,50000,New,Branch,12
1048,Beneficiary Added,50000,New,Branch,48
1049,Login,50000,Repeat,Web,49
1049,Initiated,50000,Repeat,Web,13
1049,KYC Completed,50000,Repeat,Web,110
1049,Quote Viewed,50000,Repeat,Web,36
1049,Beneficiary Added,50000,Repeat,Web,37
1049,Payment Initiated,50000,Repeat,Web,71
1049,Completed,50000,Repeat,Web,34
1050,Login,50000,New,Branch,34
1050,Initiated,50000,New,Branch,13
1050,KYC Completed,50000,New,Branch,30
1051,Login,50000,Repeat,Web,55
1051,Initiated,50000,Repeat,Web,17
1051,KYC Completed,50000,Repeat,Web,107
1051,Quote Viewed,50000,Repeat,Web,48
1052,Login,100000,Repeat,Mobile,45
1053,Login,500000,New,Branch,86
1053,Initiated,500000,New,Branch,81
1053,KYC Completed,500000,New,Branch,114
1053,Quote Viewed,500000,New,Branch,73
1053,Beneficiary Added,500000,New,Branch,62
1053,Payment Initiated,500000,New,Branch,110
1053,Completed,500000,New,Branch,48
1054,Login,50000,Repeat,Branch,38
1054,Initiated,50000,Repeat,Branch,105
1054,KYC Completed,50000,Repeat,Branch,34
1054,Quote Viewed,50000,Repeat,Branch,75
1055,Login,100000,New,Branch,7
1055,Initiated,100000,New,Branch,30
1055,KYC Completed,100000,New,Branch,61
1056,Login,50000,Repeat,Web,62
1056,Initiated,50000,Repeat,Web,53
1056,KYC Completed,50000,Repeat,Web,46
1056,Quote Viewed,50000,Repeat,Web,80
1056,Beneficiary Added,50000,Repeat,Web,117
1056,Payment Initiated,50000,Repeat,Web,104
1057,Login,50000,New,Web,89
1057,Initiated,50000,New,Web,104
1057,KYC Completed,50000,New,Web,108
1057,Quote Viewed,50000,New,Web,56
1058,Login,50000,Repeat,Mobile,118
1058,Initiated,50000,Repeat,Mobile,111
1058,KYC Completed,50000,Repeat,Mobile,34
1059,Login,500000,Repeat,Branch,24
1059,Initiated,500000,Repeat,Branch,108
1059,KYC Completed,500000,Repeat,Branch,29
1059,Quote Viewed,500000,Repeat,Branch,23
1059,Beneficiary Added,500000,Repeat,Branch,9
1059,Payment Initiated,500000,Repeat,Branch,79
1059,Completed,500000,Repeat,Branch,83
1060,Login,500000,New,Branch,100
1060,Initiated,500000,New,Branch,30
1060,KYC Completed,500000,New,Branch,31
1060,Quote Viewed,500000,New,Branch,66
1060,Beneficiary Added,500000,New,Branch,87
1060,Payment Initiated,500000,New,Branch,54
1060,Completed,500000,New,Branch,46
1061,Login,10000,Repeat,Mobile,105
1061,Initiated,10000,Repeat,Mobile,87
1062,Login,10000,New,Branch,100
1062,Initiated,10000,New,Branch,16
1062,KYC Completed,10000,New,Branch,76
1062,Quote Viewed,10000,New,Branch,9
1063,Login,50000,Repeat,Mobile,9
1063,Initiated,50000,Repeat,Mobile,26
1063,KYC Completed,50000,Repeat,Mobile,83
1063,Quote Viewed,50000,Repeat,Mobile,17
1063,Beneficiary Added,50000,Repeat,Mobile,32
1064,Login,10000,Repeat,Mobile,118
1064,Initiated,10000,Repeat,Mobile,34
1064,KYC Completed,10000,Repeat,Mobile,30
1064,Quote Viewed,10000,Repeat,Mobile,20
1065,Login,10000,Repeat,Web,117
1065,Initiated,10000,Repeat,Web,42
1065,KYC Completed,10000,Repeat,Web,6
1065,Quote Viewed,10000,Repeat,Web,117
1066,Login,50000,Repeat,Web,22
1067,Login,100000,Repeat,Web,66
1067,Initiated,100000,Repeat,Web,33
1068,Login,50000,Repeat,Web,30
1068,Initiated,50000,Repeat,Web,43
1068,KYC Completed,50000,Repeat,Web,16
1068,Quote Viewed,50000,Repeat,Web,103
1069,Login,50000,Repeat,Branch,108
1069,Initiated,50000,Repeat,Branch,54
1069,KYC Completed,50000,Repeat,Branch,93
1069,Quote Viewed,50000,Repeat,Branch,17
1070,Login,10000,Repeat,Mobile,13
1070,Initiated,10000,Repeat,Mobile,83
1070,KYC Completed,10000,Repeat,Mobile,56
1071,Login,50000,Repeat,Web,38
1071,Initiated,50000,Repeat,Web,39
1071,KYC Completed,50000,Repeat,Web,106
1071,Quote Viewed,50000,Repeat,Web,7
1071,Beneficiary Added,50000,Repeat,Web,110
1072,Login,500000,Repeat,Branch,117
1072,Initiated,500000,Repeat,Branch,23
1072,KYC Completed,500000,Repeat,Branch,71
1073,Login,50000,Repeat,Mobile,98
1073,Initiated,50000,Repeat,Mobile,72
1073,KYC Completed,50000,Repeat,Mobile,73
1073,Quote Viewed,50000,Repeat,Mobile,5
1073,Beneficiary Added,50000,Repeat,Mobile,95
1073,Payment Initiated,50000,Repeat,Mobile,96
1073,Completed,50000,Repeat,Mobile,67
1074,Login,10000,Repeat,Mobile,41
1074,Initiated,10000,Repeat,Mobile,49
1074,KYC Completed,10000,Repeat,Mobile,84
1074,Quote Viewed,10000,Repeat,Mobile,52
1075,Login,500000,New,Branch,50
1075,Initiated,500000,New,Branch,33
1075,KYC Completed,500000,New,Branch,39
1075,Quote Viewed,500000,New,Branch,116
1075,Beneficiary Added,500000,New,Branch,19
1076,Login,500000,New,Mobile,78
1077,Login,10000,Repeat,Branch,91
1077,Initiated,10000,Repeat,Branch,70
1077,KYC Completed,10000,Repeat,Branch,42
1078,Login,100000,Repeat,Web,82
1078,Initiated,100000,Repeat,Web,29
1078,KYC Completed,100000,Repeat,Web,52
1078,Quote Viewed,100000,Repeat,Web,69
1078,Beneficiary Added,100000,Repeat,Web,57
1078,Payment Initiated,100000,Repeat,Web,71
1078,Completed,100000,Repeat,Web,94
1079,Login,50000,New,Branch,69
1079,Initiated,50000,New,Branch,25
1080,Login,100000,Repeat,Web,48
1080,Initiated,100000,Repeat,Web,104
1080,KYC Completed,100000,Repeat,Web,32
1080,Quote Viewed,100000,Repeat,Web,49
1081,Login,10000,Repeat,Web,80
1081,Initiated,10000,Repeat,Web,107
1081,KYC Completed,10000,Repeat,Web,80
1081,Quote Viewed,10000,Repeat,Web,70
1081,Beneficiary Added,10000,Repeat,Web,50
1081,Payment Initiated,10000,Repeat,Web,90
1081,Completed,10000,Repeat,Web,91
1082,Login,50000,New,Mobile,103
1082,Initiated,50000,New,Mobile,95
1082,KYC Completed,50000,New,Mobile,117
1082,Quote Viewed,50000,New,Mobile,70
1082,Beneficiary Added,50000,New,Mobile,92
1082,Payment Initiated,50000,New,Mobile,35
1082,Completed,50000,New,Mobile,37
1083,Login,100000,Repeat,Mobile,64
1083,Initiated,100000,Repeat,Mobile,35
1083,KYC Completed,100000,Repeat,Mobile,15
1083,Quote Viewed,100000,Repeat,Mobile,91
1083,Beneficiary Added,100000,Repeat,Mobile,6
1083,Payment Initiated,100000,Repeat,Mobile,108
1083,Completed,100000,Repeat,Mobile,109
1084,Login,100000,Repeat,Branch,62
1084,Initiated,100000,Repeat,Branch,9
1084,KYC Completed,100000,Repeat,Branch,56
1084,Quote Viewed,100000,Repeat,Branch,49
1084,Beneficiary Added,100000,Repeat,Branch,89
1085,Login,10000,Repeat,Mobile,118
1085,Initiated,10000,Repeat,Mobile,29
1086,Login,50000,Repeat,Web,71
1086,Initiated,50000,Repeat,Web,101
1086,KYC Completed,50000,Repeat,Web,5
1086,Quote Viewed,50000,Repeat,Web,55
1087,Login,10000,Repeat,Mobile,39
1087,Initiated,10000,Repeat,Mobile,80
1088,Login,50000,New,Web,61
1088,Initiated,50000,New,Web,51
1088,KYC Completed,50000,New,Web,58
1089,Login,100000,Repeat,Branch,108
1089,Initiated,100000,Repeat,Branch,37
1089,KYC Completed,100000,Repeat,Branch,76
1090,Login,500000,Repeat,Web,81
1090,Initiated,500000,Repeat,Web,113
1090,KYC Completed,500000,Repeat,Web,110
1091,Login,100000,Repeat,Web,51
1091,Initiated,100000,Repeat,Web,48
1091,KYC Completed,100000,Repeat,Web,13
1092,Login,500000,Repeat,Web,100
1092,Initiated,500000,Repeat,Web,118
1092,KYC Completed,500000,Repeat,Web,19
1092,Quote Viewed,500000,Repeat,Web,40
1092,Beneficiary Added,500000,Repeat,Web,117
1093,Login,100000,New,Mobile,86
1093,Initiated,100000,New,Mobile,53
1093,KYC Completed,100000,New,Mobile,22
1093,Quote Viewed,100000,New,Mobile,11
1093,Beneficiary Added,100000,New,Mobile,8
1093,Payment Initiated,100000,New,Mobile,94
1094,Login,10000,New,Branch,86
1094,Initiated,10000,New,Branch,33
1094,KYC Completed,10000,New,Branch,27
1095,Login,10000,New,Mobile,25
1095,Initiated,10000,New,Mobile,21
1096,Login,100000,Repeat,Mobile,97
1096,Initiated,100000,Repeat,Mobile,24
1096,KYC Completed,100000,Repeat,Mobile,34
1096,Quote Viewed,100000,Repeat,Mobile,23
1097,Login,10000,Repeat,Mobile,66
1097,Initiated,10000,Repeat,Mobile,114
1097,KYC Completed,10000,Repeat,Mobile,37
1097,Quote Viewed,10000,Repeat,Mobile,107
1097,Beneficiary Added,10000,Repeat,Mobile,108
1097,Payment Initiated,10000,Repeat,Mobile,22
1098,Login,10000,New,Mobile,23
1098,Initiated,10000,New,Mobile,95
1098,KYC Completed,10000,New,Mobile,74
1098,Quote Viewed,10000,New,Mobile,103
1098,Beneficiary Added,10000,New,Mobile,105
1099,Login,50000,New,Web,89
1099,Initiated,50000,New,Web,15
1099,KYC Completed,50000,New,Web,95
1100,Login,500000,New,Mobile,117
1100,Initiated,500000,New,Mobile,84
1100,KYC Completed,500000,New,Mobile,11
1100,Quote Viewed,500000,New,Mobile,20
1101,Login,100000,Repeat,Web,117
1101,Initiated,100000,Repeat,Web,25
1101,KYC Completed,100000,Repeat,Web,54
1101,Quote Viewed,100000,Repeat,Web,47
1102,Login,500000,New,Mobile,31
1102,Initiated,500000,New,Mobile,24
1102,KYC Completed,500000,New,Mobile,29
1102,Quote Viewed,500000,New,Mobile,70
1103,Login,10000,Repeat,Mobile,88
1103,Initiated,10000,Repeat,Mobile,74
1103,KYC Completed,10000,Repeat,Mobile,107
1104,Login,10000,Repeat,Mobile,102
1104,Initiated,10000,Repeat,Mobile,51
1104,KYC Completed,10000,Repeat,Mobile,83
1105,Login,10000,Repeat,Web,75
1105,Initiated,10000,Repeat,Web,50
1105,KYC Completed,10000,Repeat,Web,35
1105,Quote Viewed,10000,Repeat,Web,92
1105,Beneficiary Added,10000,Repeat,Web,63
1106,Login,100000,New,Mobile,40
1106,Initiated,100000,New,Mobile,62
1106,KYC Completed,100000,New,Mobile,116
1106,Quote Viewed,100000,New,Mobile,28
1107,Login,10000,Repeat,Branch,36
1107,Initiated,10000,Repeat,Branch,86
1107,KYC Completed,10000,Repeat,Branch,114
1107,Quote Viewed,10000,Repeat,Branch,22
1108,Login,10000,Repeat,Branch,24
1108,Initiated,10000,Repeat,Branch,58
1108,KYC Completed,10000,Repeat,Branch,110
1108,Quote Viewed,10000,Repeat,Branch,90
1108,Beneficiary Added,10000,Repeat,Branch,87
1108,Payment Initiated,10000,Repeat,Branch,34
1108,Completed,10000,Repeat,Branch,57
1109,Login,500000,New,Branch,53
1109,Initiated,500000,New,Branch,116
1109,KYC Completed,500000,New,Branch,107
1109,Quote Viewed,500000,New,Branch,104
1109,Beneficiary Added,500000,New,Branch,98
1109,Payment Initiated,500000,New,Branch,91
1110,Login,100000,New,Branch,41
1110,Initiated,100000,New,Branch,83
1110,KYC Completed,100000,New,Branch,33
1110,Quote Viewed,100000,New,Branch,118
1110,Beneficiary Added,100000,New,Branch,111
1111,Login,50000,New,Branch,90
1111,Initiated,50000,New,Branch,54
1111,KYC Completed,50000,New,Branch,42
1111,Quote Viewed,50000,New,Branch,27
1111,Beneficiary Added,50000,New,Branch,63
1112,Login,50000,Repeat,Web,33
1112,Initiated,50000,Repeat,Web,15
1113,Login,10000,Repeat,Web,78
1113,Initiated,10000,Repeat,Web,103
1113,KYC Completed,10000,Repeat,Web,13
1113,Quote Viewed,10000,Repeat,Web,103
1114,Login,100000,Repeat,Branch,82
1114,Initiated,100000,Repeat,Branch,60
1115,Login,500000,Repeat,Mobile,47
1115,Initiated,500000,Repeat,Mobile,19
1115,KYC Completed,500000,Repeat,Mobile,87
1115,Quote Viewed,500000,Repeat,Mobile,52
1115,Beneficiary Added,500000,Repeat,Mobile,90
1116,Login,10000,New,Web,73
1116,Initiated,10000,New,Web,8
1116,KYC Completed,10000,New,Web,96
1116,Quote Viewed,10000,New,Web,82
1116,Beneficiary Added,10000,New,Web,76
1117,Login,10000,New,Branch,62
1117,Initiated,10000,New,Branch,22
1118,Login,10000,Repeat,Mobile,47
1118,Initiated,10000,Repeat,Mobile,99
1119,Login,50000,Repeat,Web,104
1119,Initiated,50000,Repeat,Web,16
1119,KYC Completed,50000,Repeat,Web,113
1119,Quote Viewed,50000,Repeat,Web,70
1119,Beneficiary Added,50000,Repeat,Web,6
1120,Login,100000,Repeat,Mobile,98
1120,Initiated,100000,Repeat,Mobile,32
1120,KYC Completed,100000,Repeat,Mobile,18
1120,Quote Viewed,100000,Repeat,Mobile,48
1121,Login,50000,Repeat,Web,92
1121,Initiated,50000,Repeat,Web,10
1121,KYC Completed,50000,Repeat,Web,31
1121,Quote Viewed,50000,Repeat,Web,86
1122,Login,500000,Repeat,Web,51
1122,Initiated,500000,Repeat,Web,83
1122,KYC Completed,500000,Repeat,Web,79
1122,Quote Viewed,500000,Repeat,Web,90
1122,Beneficiary Added,500000,Repeat,Web,28
1122,Payment Initiated,500000,Repeat,Web,69
1123,Login,50000,Repeat,Mobile,108
1123,Initiated,50000,Repeat,Mobile,75
1123,KYC Completed,50000,Repeat,Mobile,27
1123,Quote Viewed,50000,Repeat,Mobile,89
1123,Beneficiary Added,50000,Repeat,Mobile,38
1123,Payment Initiated,50000,Repeat,Mobile,15
1123,Completed,50000,Repeat,Mobile,90
1124,Login,50000,New,Mobile,86
1124,Initiated,50000,New,Mobile,82
1124,KYC Completed,50000,New,Mobile,86
1124,Quote Viewed,50000,New,Mobile,96
1124,Beneficiary Added,50000,New,Mobile,28
1124,Payment Initiated,50000,New,Mobile,12
1124,Completed,50000,New,Mobile,110
1125,Login,50000,New,Branch,101
1125,Initiated,50000,New,Branch,53
1125,KYC Completed,50000,New,Branch,102
1125,Quote Viewed,50000,New,Branch,34
1125,Beneficiary Added,50000,New,Branch,76
1125,Payment Initiated,50000,New,Branch,107
1125,Completed,50000,New,Branch,67
1126,Login,100000,New,Mobile,44
1126,Initiated,100000,New,Mobile,96
1126,KYC Completed,100000,New,Mobile,43
1126,Quote Viewed,100000,New,Mobile,66
1126,Beneficiary Added,100000,New,Mobile,107
1126,Payment Initiated,100000,New,Mobile,96
1127,Login,100000,Repeat,Web,110
1127,Initiated,100000,Repeat,Web,86
1127,KYC Completed,100000,Repeat,Web,112
1127,Quote Viewed,100000,Repeat,Web,116
1127,Beneficiary Added,100000,Repeat,Web,29
1127,Payment Initiated,100000,Repeat,Web,11
1127,Completed,100000,Repeat,Web,106
1128,Login,500000,New,Branch,24
1128,Initiated,500000,New,Branch,87
1128,KYC Completed,500000,New,Branch,116
1128,Quote Viewed,500000,New,Branch,15
1129,Login,500000,Repeat,Branch,75
1129,Initiated,500000,Repeat,Branch,114
1129,KYC Completed,500000,Repeat,Branch,38
1129,Quote Viewed,500000,Repeat,Branch,110
1129,Beneficiary Added,500000,Repeat,Branch,23
1130,Login,50000,Repeat,Branch,52
1130,Initiated,50000,Repeat,Branch,49
1130,KYC Completed,50000,Repeat,Branch,110
1130,Quote Viewed,50000,Repeat,Branch,29
1130,Beneficiary Added,50000,Repeat,Branch,82
1131,Login,500000,Repeat,Branch,84
1131,Initiated,500000,Repeat,Branch,31
1131,KYC Completed,500000,Repeat,Branch,108
1132,Login,50000,Repeat,Branch,32
1133,Login,10000,Repeat,Web,14
1133,Initiated,10000,Repeat,Web,87
1133,KYC Completed,10000,Repeat,Web,34
1134,Login,50000,New,Mobile,52
1134,Initiated,50000,New,Mobile,6
1134,KYC Completed,50000,New,Mobile,80
1134,Quote Viewed,50000,New,Mobile,58
1135,Login,50000,New,Mobile,6
1135,Initiated,50000,New,Mobile,77
1135,KYC Completed,50000,New,Mobile,115
1135,Quote Viewed,50000,New,Mobile,6
1135,Beneficiary Added,50000,New,Mobile,97
1135,Payment Initiated,50000,New,Mobile,101
1135,Completed,50000,New,Mobile,78
1136,Login,50000,Repeat,Mobile,101
1136,Initiated,50000,Repeat,Mobile,115
1136,KYC Completed,50000,Repeat,Mobile,10
1136,Quote Viewed,50000,Repeat,Mobile,112
1136,Beneficiary Added,50000,Repeat,Mobile,108
1137,Login,10000,Repeat,Branch,37
1137,Initiated,10000,Repeat,Branch,44
1138,Login,500000,Repeat,Web,46
