user_id,stage,txn_amount,customer_type,channel,tat_minutes
515037012,KYC Completed,10000,New,Web,70
512890157,KYC Completed,10000,New,Web,61
563641244,KYC Completed,50000,New,Mobile,10
512655773,KYC Completed,50000,Repeat,Branch,66
513184249,KYC Completed,100000,New,Mobile,31
564130885,KYC Completed,100000,Repeat,Web,30
519737283,KYC Completed,100000,Repeat,Mobile,103
513508923,KYC Completed,50000,New,Mobile,17
565759416,KYC Completed,500000,Repeat,Branch,80
566319629,KYC Completed,500000,New,Web,22
515544559,KYC Completed,50000,Repeat,Web,42
533411871,KYC Completed,50000,New,Mobile,110
560053634,KYC Completed,50000,Repeat,Web,10
515739235,KYC Completed,50000,Repeat,Web,96
514164955,KYC Completed,50000,New,Web,32
520439219,KYC Completed,50000,New,Web,93
561472364,KYC Completed,100000,Repeat,Branch,9
522082105,KYC Completed,100000,New,Branch,63
530131574,KYC Completed,100000,Repeat,Branch,83
515632327,KYC Completed,100000,Repeat,Branch,115
562184054,KYC Completed,50000,Repeat,Branch,112
513019630,KYC Completed,500000,Repeat,Web,77
540308437,KYC Completed,10000,Repeat,Mobile,49
539737636,KYC Completed,50000,Repeat,Mobile,116
532786157,KYC Completed,10000,Repeat,Branch,57
566328736,KYC Completed,500000,New,Web,6
514934054,KYC Completed,100000,New,Branch,53
566079909,KYC Completed,500000,Repeat,Mobile,77
517465365,KYC Completed,50000,Repeat,Web,94
512739397,KYC Completed,100000,Repeat,Web,91
546129128,KYC Completed,50000,New,Web,119
566356979,KYC Completed,100000,Repeat,Mobile,67
566333707,KYC Completed,10000,New,Mobile,96
519840857,KYC Completed,10000,New,Branch,74
563061158,KYC Completed,10000,Repeat,Branch,62
564568635,KYC Completed,500000,New,Mobile,8
513048013,KYC Completed,50000,Repeat,Branch,34
531153774,KYC Completed,500000,New,Mobile,61
534878521,KYC Completed,10000,Repeat,Web,51
541564127,KYC Completed,50000,Repeat,Branch,22
566324252,KYC Completed,10000,New,Mobile,98
523529517,KYC Completed,500000,New,Mobile,95
514087045,KYC Completed,500000,Repeat,Mobile,112
513619837,KYC Completed,500000,Repeat,Branch,99
564913964,KYC Completed,10000,Repeat,Branch,48
545845280,KYC Completed,50000,New,Web,56
566344504,KYC Completed,50000,Repeat,Branch,53
566345640,KYC Completed,10000,Repeat,Branch,107
538346269,KYC Completed,50000,Repeat,Branch,34
566156469,KYC Completed,10000,Repeat,Web,56
520228258,KYC Completed,50000,New,Web,41
558693424,KYC Completed,100000,New,Web,67
514801304,KYC Completed,100000,Repeat,Branch,16
514275823,KYC Completed,500000,Repeat,Mobile,21
550623432,KYC Completed,100000,New,Branch,38
515801476,KYC Completed,100000,Repeat,Web,32
553790056,KYC Completed,100000,New,Branch,8
544173980,KYC Completed,10000,New,Branch,102
563907320,KYC Completed,100000,New,Mobile,50
515561413,KYC Completed,100000,New,Mobile,18
560407759,KYC Completed,500000,Repeat,Branch,17
524504326,KYC Completed,100000,Repeat,Web,117
563905296,KYC Completed,100000,New,Branch,62
566378082,KYC Completed,50000,New,Branch,53
514094922,KYC Completed,500000,Repeat,Branch,54
538430630,KYC Completed,500000,New,Web,71
547626773,KYC Completed,500000,Repeat,Web,25
542990436,KYC Completed,500000,New,Web,84
519230731,KYC Completed,500000,Repeat,Web,55
560459499,KYC Completed,500000,New,Web,42
536969483,KYC Completed,10000,New,Branch,30
529812718,KYC Completed,100000,New,Web,10
565504854,KYC Completed,500000,New,Branch,22
566309055,KYC Completed,100000,Repeat,Branch,109
516426931,KYC Completed,100000,Repeat,Branch,118
564066795,KYC Completed,10000,New,Mobile,10
539065567,KYC Completed,500000,New,Web,45
543052995,KYC Completed,50000,Repeat,Web,61
514155668,KYC Completed,10000,Repeat,Branch,54
566194035,KYC Completed,50000,Repeat,Mobile,29
560671104,KYC Completed,100000,Repeat,Web,52
516426931,KYC Completed,100000,Repeat,Branch,28
552387763,KYC Completed,10000,Repeat,Mobile,34
566328693,KYC Completed,10000,Repeat,Branch,91
558856270,KYC Completed,50000,Repeat,Mobile,49
521336827,KYC Completed,500000,New,Branch,47
522354527,KYC Completed,50000,New,Web,76
562030498,KYC Completed,10000,New,Branch,60
515237959,KYC Completed,50000,Repeat,Branch,117
558319132,KYC Completed,10000,Repeat,Mobile,77
557769577,KYC Completed,50000,Repeat,Mobile,74
513043197,KYC Completed,10000,New,Web,37
566373569,KYC Completed,10000,Repeat,Branch,101
514094931,KYC Completed,10000,Repeat,Mobile,49
531514960,KYC Completed,500000,New,Web,11
525778552,KYC Completed,50000,Repeat,Web,110
530131574,KYC Completed,50000,Repeat,Mobile,22
547047740,KYC Completed,50000,Repeat,Mobile,74
512682528,KYC Completed,10000,Repeat,Branch,49
521566947,KYC Completed,50000,Repeat,Web,41
559586203,KYC Completed,50000,Repeat,Mobile,25
513315900,KYC Completed,10000,Repeat,Web,94
550451187,KYC Completed,100000,Repeat,Branch,83
515596010,KYC Completed,10000,New,Mobile,48
512853858,KYC Completed,50000,Repeat,Web,34
566373173,KYC Completed,10000,New,Mobile,15
533187126,KYC Completed,100000,New,Branch,12
520761071,KYC Completed,10000,Repeat,Branch,9
518294799,KYC Completed,50000,Repeat,Branch,12
515418491,KYC Completed,100000,Repeat,Branch,9
522882213,KYC Completed,500000,New,Mobile,14
566300372,KYC Completed,50000,New,Mobile,19
516007292,KYC Completed,100000,New,Web,106
521092099,KYC Completed,100000,New,Web,60
532207692,KYC Completed,500000,Repeat,Mobile,118
512963681,KYC Completed,10000,New,Mobile,59
517467014,KYC Completed,10000,Repeat,Web,7
519931802,KYC Completed,50000,New,Mobile,45
529189390,KYC Completed,500000,Repeat,Branch,14
566175548,KYC Completed,10000,New,Branch,11
513902132,KYC Completed,500000,New,Branch,67
514829308,KYC Completed,10000,New,Web,119
517024599,KYC Completed,100000,Repeat,Mobile,67
565312582,KYC Completed,10000,Repeat,Web,92
547771869,KYC Completed,500000,Repeat,Web,30
566068124,KYC Completed,100000,Repeat,Mobile,38
520238508,KYC Completed,100000,New,Web,76
514943319,KYC Completed,100000,Repeat,Branch,43
559702412,KYC Completed,500000,Repeat,Mobile,64
514434772,KYC Completed,50000,New,Branch,73
564083239,KYC Completed,50000,New,Branch,104
513521685,KYC Completed,50000,New,Mobile,111
518697012,KYC Completed,500000,New,Branch,30
551009260,KYC Completed,100000,Repeat,Branch,66
560106554,KYC Completed,50000,New,Branch,14
566143185,KYC Completed,500000,New,Mobile,101
563340476,KYC Completed,50000,New,Mobile,104
515866095,KYC Completed,10000,Repeat,Mobile,58
515489906,KYC Completed,50000,Repeat,Web,35
556563748,KYC Completed,50000,New,Branch,42
516094530,KYC Completed,100000,New,Web,118
565396917,KYC Completed,500000,New,Web,29
523552110,KYC Completed,100000,Repeat,Branch,113
513697064,KYC Completed,100000,New,Mobile,81
536555159,KYC Completed,100000,Repeat,Web,69
557760558,KYC Completed,100000,Repeat,Mobile,104
514099193,KYC Completed,100000,Repeat,Mobile,104
565351921,KYC Completed,50000,New,Branch,54
566365916,KYC Completed,100000,Repeat,Web,28
546093882,KYC Completed,100000,Repeat,Web,31
513232008,KYC Completed,500000,New,Mobile,86
536869352,KYC Completed,10000,New,Branch,54
534175552,KYC Completed,50000,New,Web,115
551969841,KYC Completed,50000,New,Mobile,54
512823102,KYC Completed,50000,New,Mobile,19
565366577,KYC Completed,100000,Repeat,Mobile,21
537806081,KYC Completed,100000,Repeat,Branch,33
518521394,KYC Completed,100000,Repeat,Branch,9
516435669,KYC Completed,500000,New,Mobile,15
513770072,KYC Completed,10000,Repeat,Mobile,84
564387382,KYC Completed,100000,New,Branch,56
535491486,KYC Completed,10000,Repeat,Mobile,38
545111246,KYC Completed,500000,New,Mobile,85
559106691,KYC Completed,50000,New,Branch,37
543999918,KYC Completed,100000,Repeat,Mobile,118
539401477,KYC Completed,10000,New,Mobile,53
509318983,KYC Completed,10000,Repeat,Mobile,35
533809267,KYC Completed,100000,Repeat,Branch,22
529670915,KYC Completed,50000,Repeat,Branch,119
564059026,KYC Completed,50000,Repeat,Branch,93
514771913,KYC Completed,50000,Repeat,Web,9
513387897,KYC Completed,500000,New,Web,34
549681803,KYC Completed,10000,Repeat,Web,49
512892576,KYC Completed,10000,Repeat,Web,91
521295742,KYC Completed,10000,New,Branch,42
565961604,KYC Completed,500000,New,Mobile,113
522445410,KYC Completed,10000,Repeat,Branch,86
544051420,KYC Completed,500000,Repeat,Web,100
518490523,KYC Completed,50000,Repeat,Branch,98
558070827,KYC Completed,100000,New,Mobile,33
515557118,KYC Completed,10000,Repeat,Web,40
554186914,KYC Completed,10000,New,Mobile,13
549716208,KYC Completed,50000,Repeat,Mobile,27
533812007,KYC Completed,100000,Repeat,Mobile,7
548466514,KYC Completed,500000,New,Web,90
555944930,KYC Completed,100000,Repeat,Branch,60
516639945,KYC Completed,50000,Repeat,Web,44
541328903,KYC Completed,50000,Repeat,Web,113
554441861,KYC Completed,100000,Repeat,Branch,60
556563748,KYC Completed,500000,Repeat,Branch,62
559106691,KYC Completed,500000,Repeat,Branch,35
546084444,KYC Completed,10000,New,Branch,90
541910739,KYC Completed,500000,New,Mobile,15
564549977,KYC Completed,100000,New,Web,46
551361102,KYC Completed,50000,Repeat,Web,111
566296522,KYC Completed,10000,Repeat,Web,7
515002940,KYC Completed,10000,New,Branch,61
546969214,KYC Completed,50000,Repeat,Web,18
565514682,KYC Completed,500000,Repeat,Mobile,50
556993799,KYC Completed,50000,Repeat,Web,23
515851023,KYC Completed,500000,New,Web,64
513041612,KYC Completed,50000,Repeat,Mobile,35
519473080,KYC Completed,100000,New,Mobile,40
517554651,KYC Completed,500000,New,Web,36
513345846,KYC Completed,100000,Repeat,Branch,67
551009260,KYC Completed,10000,New,Branch,30
514099869,KYC Completed,50000,New,Web,69
521241927,KYC Completed,10000,Repeat,Web,6
522271523,KYC Completed,10000,New,Web,74
566253952,KYC Completed,10000,Repeat,Web,49
514877192,KYC Completed,10000,New,Branch,82
545873509,KYC Completed,50000,New,Web,96
519244824,KYC Completed,10000,New,Mobile,101
516033899,KYC Completed,50000,New,Branch,29
564295118,KYC Completed,50000,Repeat,Branch,44
556240301,KYC Completed,100000,Repeat,Mobile,22
513538043,KYC Completed,500000,Repeat,Web,114
513933783,KYC Completed,500000,Repeat,Web,102
513631964,KYC Completed,50000,New,Web,16
551196315,KYC Completed,100000,Repeat,Web,95
513000568,KYC Completed,50000,Repeat,Web,28
529670915,KYC Completed,50000,Repeat,Mobile,101
514493164,KYC Completed,50000,New,Web,83
531061155,KYC Completed,100000,Repeat,Mobile,47
512790889,KYC Completed,500000,Repeat,Mobile,36
520381642,KYC Completed,100000,New,Mobile,118
542232930,KYC Completed,10000,Repeat,Web,85
566310720,KYC Completed,100000,New,Web,103
558702254,KYC Completed,100000,Repeat,Branch,51
541834695,KYC Completed,100000,Repeat,Branch,49
565619062,KYC Completed,100000,Repeat,Mobile,39
515633559,KYC Completed,500000,Repeat,Branch,81
515544559,KYC Completed,10000,New,Mobile,13
566336962,KYC Completed,500000,Repeat,Branch,14
513117316,KYC Completed,500000,Repeat,Web,69
522273199,KYC Completed,100000,New,Web,63
529765040,KYC Completed,50000,Repeat,Mobile,102
559268380,KYC Completed,50000,Repeat,Mobile,61
534341793,KYC Completed,500000,New,Web,114
512808762,KYC Completed,500000,New,Web,105
558306618,KYC Completed,100000,New,Web,93
518324787,KYC Completed,500000,Repeat,Branch,90
515136785,KYC Completed,100000,Repeat,Branch,14
537630778,KYC Completed,50000,Repeat,Branch,94
515934670,KYC Completed,50000,Repeat,Branch,23
566358338,KYC Completed,10000,Repeat,Mobile,108
557733287,KYC Completed,50000,Repeat,Mobile,113
543924054,KYC Completed,500000,New,Branch,109
565803275,KYC Completed,50000,Repeat,Mobile,54
515198705,KYC Completed,100000,Repeat,Branch,72
549205432,KYC Completed,50000,Repeat,Branch,108
535080008,KYC Completed,10000,Repeat,Web,9
561968286,KYC Completed,50000,New,Branch,33
561414438,KYC Completed,100000,Repeat,Mobile,106
513251415,KYC Completed,100000,New,Branch,9
515954341,KYC Completed,500000,Repeat,Web,64
565841660,KYC Completed,50000,New,Mobile,69
564471029,KYC Completed,100000,Repeat,Web,32
566388461,KYC Completed,10000,New,Branch,87
565026222,KYC Completed,500000,New,Branch,104
559801625,KYC Completed,10000,New,Branch,5
557261618,KYC Completed,50000,New,Branch,33
544477839,KYC Completed,50000,New,Mobile,55
560857692,KYC Completed,50000,Repeat,Branch,40
541348916,KYC Completed,500000,Repeat,Web,36
550177661,KYC Completed,100000,New,Mobile,68
534746201,KYC Completed,500000,New,Mobile,18
512560725,KYC Completed,10000,Repeat,Mobile,36
520179529,KYC Completed,500000,Repeat,Web,114
535080008,KYC Completed,10000,Repeat,Web,13
515489906,KYC Completed,500000,Repeat,Web,87
543934246,KYC Completed,100000,New,Web,15
566298502,KYC Completed,10000,New,Branch,52
566337209,KYC Completed,50000,New,Branch,55
514314003,KYC Completed,50000,Repeat,Web,8
564593965,KYC Completed,500000,Repeat,Web,45
512500792,KYC Completed,50000,Repeat,Branch,29
515452477,KYC Completed,10000,New,Branch,21
566389759,KYC Completed,50000,New,Web,51
518602334,KYC Completed,100000,New,Mobile,12
555944930,KYC Completed,100000,Repeat,Mobile,62
514999813,KYC Completed,500000,New,Web,113
562807394,KYC Completed,10000,Repeat,Mobile,5
514481888,KYC Completed,100000,New,Branch,6
516301852,KYC Completed,100000,Repeat,Mobile,14
562543985,KYC Completed,10000,Repeat,Web,95
557950851,KYC Completed,50000,Repeat,Mobile,31
519920356,KYC Completed,50000,Repeat,Mobile,17
555482432,KYC Completed,500000,Repeat,Mobile,67
530447253,KYC Completed,50000,Repeat,Branch,15
519283540,KYC Completed,10000,Repeat,Branch,18
543066833,KYC Completed,100000,Repeat,Branch,100
566373569,KYC Completed,50000,Repeat,Web,84
546969214,KYC Completed,500000,Repeat,Mobile,97
529189390,KYC Completed,50000,Repeat,Branch,106
513744411,KYC Completed,10000,Repeat,Branch,102
515435606,KYC Completed,500000,New,Mobile,30
520646734,KYC Completed,50000,New,Web,73
519066075,KYC Completed,500000,Repeat,Mobile,87
542633023,KYC Completed,10000,Repeat,Web,43
566366731,KYC Completed,100000,Repeat,Mobile,96
521688533,KYC Completed,10000,Repeat,Branch,32
518324787,KYC Completed,10000,Repeat,Branch,21
547004247,KYC Completed,10000,Repeat,Branch,41
530888393,KYC Completed,10000,New,Web,112
517119980,KYC Completed,100000,Repeat,Mobile,87
515934670,KYC Completed,100000,Repeat,Web,31
559771161,KYC Completed,500000,New,Branch,118
566018135,KYC Completed,50000,Repeat,Web,80
559765874,KYC Completed,100000,Repeat,Web,71
520579224,KYC Completed,100000,New,Web,72
512839777,KYC Completed,50000,New,Mobile,51
517279584,KYC Completed,100000,Repeat,Web,115
537443473,KYC Completed,10000,New,Web,79
522049667,KYC Completed,10000,New,Web,38
514211900,KYC Completed,50000,New,Branch,22
512830409,KYC Completed,500000,Repeat,Branch,39
564274152,KYC Completed,500000,Repeat,Mobile,22
566330681,KYC Completed,50000,Repeat,Branch,114
562270965,KYC Completed,50000,New,Mobile,74
533300908,KYC Completed,10000,Repeat,Branch,38
518512901,KYC Completed,500000,New,Mobile,37
522976846,KYC Completed,100000,New,Mobile,76
529755665,KYC Completed,10000,Repeat,Mobile,110
526030197,KYC Completed,50000,New,Branch,88
564428925,KYC Completed,500000,Repeat,Web,118
566368076,KYC Completed,100000,Repeat,Branch,88
530718738,KYC Completed,100000,New,Web,47
515355878,KYC Completed,10000,Repeat,Branch,86
558658534,KYC Completed,500000,Repeat,Web,31
553790056,KYC Completed,500000,Repeat,Branch,52
566065476,KYC Completed,50000,New,Mobile,73
566304301,KYC Completed,500000,Repeat,Mobile,75
515248365,KYC Completed,500000,New,Mobile,26
566295540,KYC Completed,10000,Repeat,Web,38
533326659,KYC Completed,500000,New,Web,47
565353603,KYC Completed,100000,Repeat,Mobile,81
521907209,KYC Completed,10000,New,Web,100
561963609,KYC Completed,10000,New,Mobile,92
523519546,KYC Completed,50000,Repeat,Branch,20
517211264,KYC Completed,500000,Repeat,Web,18
553138193,KYC Completed,50000,Repeat,Web,43
516426931,KYC Completed,100000,Repeat,Branch,75
521575529,KYC Completed,10000,New,Web,112
535734311,KYC Completed,10000,Repeat,Web,16
543807425,KYC Completed,10000,Repeat,Web,88
559830342,KYC Completed,100000,New,Branch,101
562210838,KYC Completed,100000,Repeat,Mobile,59
514149048,KYC Completed,50000,Repeat,Mobile,10
518658077,KYC Completed,50000,Repeat,Branch,44
541910739,KYC Completed,50000,Repeat,Branch,95
545398063,KYC Completed,500000,Repeat,Branch,17
519802204,KYC Completed,10000,New,Mobile,73
534054030,KYC Completed,10000,New,Branch,28
525778552,KYC Completed,50000,Repeat,Mobile,78
513091131,KYC Completed,10000,New,Branch,63
525775174,KYC Completed,50000,New,Web,50
566169025,KYC Completed,500000,Repeat,Mobile,100
566335837,KYC Completed,500000,Repeat,Mobile,77
513747711,KYC Completed,100000,New,Branch,117
525634032,KYC Completed,500000,Repeat,Web,103
566363873,KYC Completed,50000,Repeat,Mobile,48
515696568,KYC Completed,500000,New,Branch,80
566367072,KYC Completed,100000,Repeat,Web,15
560127439,KYC Completed,10000,Repeat,Mobile,65
566297892,KYC Completed,50000,Repeat,Branch,40
514898116,KYC Completed,10000,Repeat,Web,76
543089731,KYC Completed,100000,New,Mobile,14
521575529,KYC Completed,100000,Repeat,Mobile,82
566332562,KYC Completed,100000,New,Web,98
561140314,KYC Completed,10000,Repeat,Branch,5
566382911,KYC Completed,10000,Repeat,Branch,67
542785675,KYC Completed,10000,Repeat,Web,16
566313440,KYC Completed,10000,New,Mobile,9
566375995,KYC Completed,100000,New,Web,82
566356351,KYC Completed,100000,New,Web,40
533546853,KYC Completed,50000,Repeat,Web,21
518307986,KYC Completed,50000,New,Mobile,62
534878521,KYC Completed,10000,Repeat,Web,26
562647810,KYC Completed,500000,New,Web,35
529715163,KYC Completed,500000,Repeat,Mobile,30
544656680,KYC Completed,100000,New,Mobile,17
550956385,KYC Completed,100000,Repeat,Web,67
512873899,KYC Completed,100000,Repeat,Branch,71
515172520,KYC Completed,50000,Repeat,Web,111
517465365,KYC Completed,50000,Repeat,Mobile,67
551058738,KYC Completed,100000,Repeat,Mobile,15
520181551,KYC Completed,100000,Repeat,Mobile,73
535955068,KYC Completed,100000,New,Branch,68
534492015,KYC Completed,500000,New,Mobile,106
560593523,KYC Completed,50000,Repeat,Branch,72
562851048,KYC Completed,500000,Repeat,Mobile,36
559148653,KYC Completed,500000,Repeat,Mobile,78
526568505,KYC Completed,100000,New,Web,14
514937439,KYC Completed,100000,New,Branch,112
512655773,KYC Completed,10000,New,Web,58
555220359,KYC Completed,10000,New,Branch,59
566370779,KYC Completed,500000,New,Mobile,86
566359028,KYC Completed,50000,New,Mobile,66
566348271,KYC Completed,100000,New,Branch,115
539604316,KYC Completed,100000,Repeat,Web,59
514452922,KYC Completed,500000,New,Branch,91
563918793,KYC Completed,10000,Repeat,Branch,86
512961078,KYC Completed,50000,New,Branch,39
513650453,KYC Completed,10000,Repeat,Mobile,71
562119164,KYC Completed,10000,Repeat,Branch,69
521625064,KYC Completed,10000,New,Mobile,21
566352303,KYC Completed,10000,Repeat,Web,46
560450312,KYC Completed,100000,New,Mobile,63
566321528,KYC Completed,100000,Repeat,Web,74
554419267,KYC Completed,10000,New,Web,15
527840487,KYC Completed,50000,Repeat,Web,82
566353610,KYC Completed,500000,Repeat,Mobile,117
552755770,KYC Completed,50000,New,Branch,32
558178956,KYC Completed,50000,Repeat,Mobile,43
493783485,KYC Completed,50000,New,Web,58
566356066,KYC Completed,10000,Repeat,Branch,104
533187126,KYC Completed,100000,Repeat,Mobile,15
531729700,KYC Completed,50000,Repeat,Web,119
566352364,KYC Completed,10000,New,Web,109
544936935,KYC Completed,50000,Repeat,Branch,62
515769713,KYC Completed,50000,Repeat,Mobile,44
518856717,KYC Completed,10000,New,Branch,8
563604584,KYC Completed,100000,New,Branch,68
566344454,KYC Completed,100000,New,Branch,52
526530250,KYC Completed,500000,Repeat,Branch,74
513527124,KYC Completed,10000,New,Mobile,106
516018467,KYC Completed,500000,Repeat,Branch,87
552988754,KYC Completed,500000,New,Web,35
547626773,KYC Completed,500000,New,Web,6
515317046,KYC Completed,100000,Repeat,Web,47
512888330,KYC Completed,10000,Repeat,Branch,93
525009852,KYC Completed,500000,Repeat,Web,118
566006321,KYC Completed,10000,Repeat,Mobile,45
542232930,KYC Completed,10000,Repeat,Branch,64
513527124,KYC Completed,100000,New,Branch,116
528294148,KYC Completed,500000,New,Branch,79
514057010,KYC Completed,500000,Repeat,Mobile,50
512657582,KYC Completed,10000,Repeat,Branch,44
565258344,KYC Completed,50000,Repeat,Branch,63
513623746,KYC Completed,100000,New,Web,49
541363354,KYC Completed,100000,New,Web,46
513412684,KYC Completed,100000,New,Branch,112
512719231,KYC Completed,100000,Repeat,Mobile,25
562363949,KYC Completed,500000,Repeat,Web,7
522476576,KYC Completed,500000,Repeat,Branch,70
530187229,KYC Completed,50000,New,Web,15
543509628,KYC Completed,100000,Repeat,Web,28
551358177,KYC Completed,100000,Repeat,Mobile,54
532611139,KYC Completed,10000,New,Branch,92
513693028,KYC Completed,500000,Repeat,Web,25
566380771,KYC Completed,100000,New,Branch,29
566156438,KYC Completed,50000,New,Mobile,8
540732147,KYC Completed,50000,Repeat,Mobile,108
512932957,KYC Completed,500000,Repeat,Web,47
566315509,KYC Completed,50000,Repeat,Mobile,51
516154030,KYC Completed,50000,Repeat,Web,27
564549977,KYC Completed,500000,New,Branch,64
557285166,KYC Completed,100000,Repeat,Web,92
512736377,KYC Completed,100000,Repeat,Web,25
555194176,KYC Completed,50000,Repeat,Mobile,70
524204343,KYC Completed,50000,Repeat,Branch,91
564438023,KYC Completed,100000,New,Branch,55
552027936,KYC Completed,500000,New,Web,19
547398254,KYC Completed,50000,Repeat,Branch,62
519103556,KYC Completed,10000,New,Branch,30
565710925,KYC Completed,500000,Repeat,Web,94
554695851,KYC Completed,50000,New,Web,96
534912554,KYC Completed,50000,New,Branch,63
512481982,KYC Completed,10000,New,Web,94
562296662,KYC Completed,10000,Repeat,Mobile,49
566346712,KYC Completed,100000,New,Branch,70
521258281,KYC Completed,500000,Repeat,Web,39
514090575,KYC Completed,500000,Repeat,Branch,100
566380182,KYC Completed,100000,New,Branch,98
555020073,KYC Completed,500000,Repeat,Mobile,114
514259582,KYC Completed,500000,Repeat,Mobile,68
543742436,KYC Completed,500000,Repeat,Branch,88
562610781,KYC Completed,500000,Repeat,Mobile,81
547660570,KYC Completed,500000,New,Web,31
537261176,KYC Completed,10000,New,Branch,91
514216717,KYC Completed,500000,Repeat,Mobile,84
553778707,KYC Completed,10000,New,Branch,35
537500919,KYC Completed,500000,Repeat,Branch,16
514470673,KYC Completed,100000,Repeat,Web,101
517919966,KYC Completed,50000,New,Web,106
566368321,KYC Completed,10000,Repeat,Web,49
556325945,KYC Completed,500000,New,Mobile,36
519486967,KYC Completed,100000,New,Mobile,58
517718427,KYC Completed,50000,New,Mobile,70
540482110,KYC Completed,10000,Repeat,Web,118
512481982,KYC Completed,50000,New,Branch,117
515391586,KYC Completed,100000,Repeat,Web,119
542403071,KYC Completed,10000,Repeat,Mobile,91
547010579,KYC Completed,50000,Repeat,Mobile,36
537500919,KYC Completed,500000,Repeat,Mobile,19
548728783,KYC Completed,10000,Repeat,Web,108
513181717,KYC Completed,50000,New,Mobile,59
517819846,KYC Completed,100000,Repeat,Web,45
518717139,KYC Completed,100000,Repeat,Branch,44
520331030,KYC Completed,10000,Repeat,Web,76
551196315,KYC Completed,50000,Repeat,Mobile,111
537712670,KYC Completed,10000,Repeat,Branch,118
513902132,KYC Completed,10000,Repeat,Mobile,53
563956702,KYC Completed,50000,Repeat,Branch,90
522168925,KYC Completed,50000,Repeat,Mobile,42
515049431,KYC Completed,500000,Repeat,Web,60
543089731,KYC Completed,50000,New,Mobile,38
536778033,KYC Completed,100000,Repeat,Web,5
559992947,KYC Completed,10000,Repeat,Web,14
514130240,KYC Completed,10000,Repeat,Branch,44
561298516,KYC Completed,100000,Repeat,Web,20
516029858,KYC Completed,50000,Repeat,Web,92
549455905,KYC Completed,100000,New,Web,50
566310720,KYC Completed,100000,Repeat,Branch,28
541328903,KYC Completed,500000,Repeat,Mobile,116
513680749,KYC Completed,100000,New,Mobile,18
518477841,KYC Completed,10000,Repeat,Web,94
526973626,KYC Completed,100000,Repeat,Web,43
566294571,KYC Completed,10000,Repeat,Mobile,22
515259985,KYC Completed,10000,New,Web,88
566358093,KYC Completed,10000,Repeat,Mobile,45
516853656,KYC Completed,50000,Repeat,Branch,60
521572790,KYC Completed,500000,Repeat,Web,40
523662154,KYC Completed,10000,New,Web,28
518753976,KYC Completed,10000,Repeat,Mobile,94
561221348,KYC Completed,50000,Repeat,Mobile,33
515715331,KYC Completed,10000,Repeat,Branch,116
555697742,KYC Completed,100000,Repeat,Web,26
516237294,KYC Completed,100000,New,Mobile,15
543066833,KYC Completed,500000,Repeat,Branch,45
566371921,KYC Completed,10000,Repeat,Mobile,53
515020274,KYC Completed,50000,Repeat,Mobile,15
515943489,KYC Completed,100000,Repeat,Branch,56
540078808,KYC Completed,50000,Repeat,Branch,71
512487885,KYC Completed,50000,New,Branch,89
523595610,KYC Completed,100000,Repeat,Branch,79
535734311,KYC Completed,50000,New,Branch,12
563543973,KYC Completed,100000,New,Branch,35
520721827,KYC Completed,50000,Repeat,Web,78
566220000,KYC Completed,100000,Repeat,Branch,10
557713665,KYC Completed,10000,Repeat,Web,85
523662154,KYC Completed,500000,Repeat,Mobile,106
526701400,KYC Completed,100000,Repeat,Mobile,75
513678334,KYC Completed,100000,Repeat,Branch,100
565290860,KYC Completed,500000,Repeat,Mobile,17
563226983,KYC Completed,100000,New,Branch,10
548801511,KYC Completed,100000,Repeat,Branch,71
543089731,KYC Completed,50000,Repeat,Web,31
536475126,KYC Completed,500000,Repeat,Mobile,49
514632984,KYC Completed,10000,New,Branch,110
549203380,KYC Completed,100000,New,Mobile,30
564044455,KYC Completed,500000,New,Web,8
517958174,KYC Completed,50000,New,Mobile,41
521140223,KYC Completed,10000,Repeat,Web,25
531377080,KYC Completed,500000,New,Web,119
566065196,KYC Completed,10000,New,Web,32
532630321,KYC Completed,10000,New,Branch,86
565744360,KYC Completed,10000,New,Branch,36
540078808,KYC Completed,100000,New,Mobile,107
541328903,KYC Completed,100000,Repeat,Branch,57
562270965,KYC Completed,50000,Repeat,Branch,37
561394141,KYC Completed,50000,New,Mobile,30
531641675,KYC Completed,500000,Repeat,Web,21
550893725,KYC Completed,50000,Repeat,Web,60
515715331,KYC Completed,10000,New,Mobile,97
518521394,KYC Completed,10000,Repeat,Branch,88
518083016,KYC Completed,100000,Repeat,Mobile,34
548588294,KYC Completed,10000,Repeat,Mobile,118
513438596,KYC Completed,500000,Repeat,Branch,9
562665439,KYC Completed,10000,New,Mobile,10
514280392,KYC Completed,10000,Repeat,Branch,110
513630794,KYC Completed,500000,Repeat,Branch,66
563524424,KYC Completed,50000,Repeat,Mobile,119
534979703,KYC Completed,50000,New,Web,14
513438649,KYC Completed,500000,Repeat,Branch,74
513887137,KYC Completed,100000,Repeat,Web,14
533768504,KYC Completed,10000,Repeat,Branch,110
533458489,KYC Completed,500000,New,Web,89
537522124,KYC Completed,10000,Repeat,Mobile,48
554462829,KYC Completed,100000,Repeat,Branch,60
516094530,KYC Completed,10000,Repeat,Mobile,8
520214844,KYC Completed,500000,Repeat,Mobile,17
535120334,KYC Completed,10000,Repeat,Mobile,78
566313206,KYC Completed,50000,Repeat,Branch,84
515348251,KYC Completed,100000,Repeat,Mobile,23
513054839,KYC Completed,100000,Repeat,Mobile,74
